name,longitude,latitude,distance,gain,elevation,reward_scale,address,altitude
handsome-fern-griffin,-78.85717474,43.89767975,4606.38002,58,11,0.854705811,1146ke6Baedk4xd7mAvvHHnvxoHDgBaqRk8BzexCRcVskJZ3FzJ,110
lively-leather-bear,-78.85551955,43.94684337,4626.116339,80,10,0.833328247,11SQGMUsqiksrfemeVAXK13DYzRawA2XxmvzBkmQwwqBuiQNps7,175
bouncy-carob-mandrill,-78.86457263,43.93525893,4646.45884,58,20,0.854705811,11ijqbhSXLdBVNywuWniQxvoDLkYvbjxQLGSWiy8yJEy9dAM7Ma,147
vast-sage-alligator,-78.85988489,43.89980193,4661.848075,66,5,0.427352905,11FeD7tukWKRsp6SmNdFkPrstArPyenM2Z5QNM5itvhrYtguy8m,109
refined-coal-loris,-78.8562156,43.94741518,4709.249606,80,10,0.416671753,112f9XarxxbpY48Xzm2EzPwdKpTjmuVquUEbR42Mmz5QErknBZyp,189
dandy-white-rooster,-78.86228319,43.90172028,4726.513008,58,6,0.427352905,112fhvzGQqJkAc67CLPeUZJa2yERQ15yc3ALqimRF561fmfBFNNe,109
flaky-sage-kangaroo,-78.86407464,43.90429843,4733.297287,80,25,0.427352905,115jyzZxMH9WaDFmJiKBymeVDyxysxRuzYyx6ZhK252PGPhhdNh,126
early-raisin-woodpecker,-78.85592021,43.94827918,4750.589919,58,8,0.416671753,1126cQ1GLFah2kKbuKD8X28UKTHMsvZ2Cj9EPoohnggwRXZayPPy,189
upbeat-rosewood-armadillo,-78.8018984,43.87891838,4752.826878,70,10,1,11nXJi5soJgTQgti4aTU9h5zGQaySGzy2hFrbZjTfNior1KGLNA,98
tricky-velvet-chinchilla,-78.83484069,43.88226442,4771.896537,80,31,1,11Sxxnx9ofpk5uD1F3ZHxUEAQmEcpmoPfwQBYRJPrT5fZLnPFwL,98
teeny-mint-boar,-78.83863672,43.9589572,4774.041606,30,4,0.714279175,11MUJYjyrPfeeiWD89vAY6D9rw7MhWEcfb8xrasD4UBvSP2eDtt,207
short-crimson-rattlesnake,-78.8694902,43.92086155,4775.169926,23,0,1,11cAm3DUcAm6hPZ4frtkE5PBmwzeiafNYnDi78QmsSVqJv8SNcB,137
elegant-beige-shell,-78.84522273,43.9560926,4789.233529,80,7,0.833328247,1126y4HxnhfsZuXRDQrDu3WZtZs37fjt7DjVsuxmFXzuLTXkEA1K,190
gorgeous-holographic-dog,-78.86415579,43.90294313,4801.287356,80,20,0.427352905,11Jt5tHW3iUkCxVxhbqtVX6Dd4Ubz7WfrozmTzuoAGbs3UScxAY,126
immense-tawny-yeti,-78.85357644,43.89145632,4818.751712,50,3,0.854705811,11tLVEojcnFvN8zw9rNxefYSMJ8M69ej9Zj6yy4sVugsoHgXDte,106
huge-malachite-copperhead,-78.85979759,43.94587854,4840.550643,80,5,0.833328247,112BGgg1RPpJRaBemVTeaV2p8AjW3PuhrUsR8b5pakteGzMGH3HN,157
spicy-chocolate-otter,-78.85472157,43.95066727,4850.738029,80,8,0.833328247,112v2HtFx5cBW6eM8SAbmz675dW8bdqpZcbEgMPBoD4Nn8WqdSD8,189
young-green-penguin,-78.86657166,43.9059289,4851.16774,80,33,0.427352905,116dfg44vZ7MPHhtUa71Eehj3zpoGXAWndrTYJojAaZ49gWx3Gd,126
expert-umber-tardigrade,-78.86595479,43.93792203,4855.863701,58,5,0.854705811,116KZ6Dg6wCaAgsG4xqX3KEo4iPetZGneTod8Dqk2z79Ucjkxur,147
scruffy-peach-hare,-78.86607273,43.90478163,4860.367053,40,22,0.427352905,11h8ncmJbvLuASv4ay8DkqpGDAJBHhsHhp5gdBGq5unn6kf7Xtd,126
tiny-butter-grasshopper,-78.8431574,43.95803285,4872.472209,80,0,0.789474487,11gnP5EpEcjSXsLnuiP36eKBeZMkKBSi3adRVdhB4jTqRJZkV1u,204
cold-cinnamon-armadillo,-78.86905581,43.93219831,4892.18543,40,6,0.854705811,11Ed9MFQESmaqMG7zY94AwF1sYfYTAnLkze3YyMJ9BcAkgPAnVx,145
agreeable-concrete-frog,-78.8709262,43.92262048,4892.433999,80,15,0.862075806,11YZirH43HQQaTFRuaEUfnfsma1QwXxZ7jZo6ENHCnfCpvyFhcd,137
long-flaxen-fox,-78.74907559,43.92412703,4905.877243,80,15,0.5,11EtpV4FEFwXBtQdra4VKQCmdepQarH3g6oduXvfPjQJCXbgE1p,154
daring-velvet-alligator,-78.85629374,43.95016699,4908.33102,80,8,0.833328247,11sbnTRNWjmmkU2mhSd5NL87cR5u1rfvzYcLd39HLUovG32Xos7,189
smooth-lilac-monkey,-78.87001983,43.93235796,4971.575936,12,50,0.862075806,11oCJTi6Bwi5x2LLe4DdSsodfr5JVmRcyb1LkuAUwV174BoGob,145
interesting-bronze-chipmunk,-78.85640921,43.95094693,4972.338513,12,0,0.5,11mFpjzCPmczRikhZpdovhiU2MCA4eYEfh9HZqF8d1SD4pCd4qR,189
careful-daisy-woodpecker,-78.76766751,43.88858056,4979.071165,80,25,1,112JvErP2KWJDCdUQTuqxshGp4sawMQyLpWGbfRRcsYZTGijYrTG,116
overt-golden-sloth,-78.85579768,43.89091228,4990.486141,40,8,0.854705811,11Zk5w9qmmjAeuThqWf8GivSWVT8YqLgj2ViFH2AipSpd4Ci5Wz,106
curved-magenta-meerkat,-78.86593511,43.94096154,4992.661136,80,8,0.854705811,11JzvVL1q3iTTndeg4NNdUoni16ej3dK4aceKBQnLrhvrgAMFgB,157
generous-cider-giraffe,-78.87153731,43.91374769,5010.175567,80,8,0.862075806,11ptZkeNdyR2ceTLg5uXfG65Z5Lg76Fb7dQk4FNedZJRkD4ComH,131
rapid-caramel-tadpole,-78.85987595,43.94863029,5024.421944,12,0,0.357147217,112SpXxkPAvZX9mrqDN5U7ust7wzEbmNiJMED4cWzGhSk2YhUCBu,170
original-orange-snake,-78.8383028,43.96179338,5040.448046,80,12,1,112uiSvdx4eDBLKC9dPWqG8LmC235edteiEx5sTWw1YPoAgj293k,207
nice-frost-whale,-78.87108218,43.93222965,5050.834083,12,0,1,112EkNoB1n4UG1dNC6WLX5MDLt29m4VzwKsgDTHrgxcvjpAMsYjg,145
damaged-zinc-elk,-78.86299129,43.89666704,5057.544091,40,3,0.854705811,11jpKfTbiAWAai8xdV5cQBKABWmWfyxCrrSnkFXqJ6GcLyPJqFA,109
tiny-viridian-starling,-78.87154685,43.93124174,5061.987639,40,70,0.854705811,1129HN5mzXDRnuoV9yYEr8GP7tehUMuLDGfnTYRZ9Togk95hjeZk,145
unique-mocha-lynx,-78.7470778,43.92364168,5062.946232,80,10,1,1128R99wBsZkeJXVcDXhmsePDaSTAnNxkLkrWSaYDBrQZE6chbM9,154
delightful-aqua-wasp,-78.87314874,43.92207592,5069.467057,12,0,,112ufoUVUWoAcj1ofTrYcfPGjP5oGvckAQwg4mf3VPhWKx6gyy4n,137
acidic-leather-python,-78.84633601,43.95916856,5119.530868,40,10,0.833328247,112jQRVpQrkHtBgBx7DuZmhqP8CZUQz32aRv7ogPjxfeG5Fu8vgo,204
wide-cobalt-mantis,-78.87012303,43.90484439,5160.635125,80,30,0.854705811,1123opUoUhtZyMCM1QRFNJHHE6ZrZN6gc6AnCesXqW9weY8Xbh9M,117
winning-caramel-ram,-78.87356286,43.91377899,5170.079355,80,13,0.854705811,1128aJt34C1SgduEGVxiCUPSL7EXSQ4zKLDyDNDcXSxAab7LhRja,131
great-licorice-gerbil,-78.84751101,43.88315101,5198.024228,58,15,1,11Jh6ykidkBsVFH8LYqTvvTgZtKCiKVr9FgZxNyZeebenHp5Yn3,103
howling-mauve-moose,-78.85766276,43.88954883,5203.349416,40,8,0.854705811,112ETytPyP2migy7R14gT6GhfFg4w7qrnZFcjwL9PfZSWCRHhDvU,106
cool-charcoal-pelican,-78.87331415,43.91115224,5205.725901,38,13,0.854705811,11228KcPDFaDH9EeWjzwaDk7yrxTe2NvUmLEoWYzkFqV2jZfdE8x,117
sweet-snowy-bear,-78.77464118,43.88198507,5211.108355,100,20,1,112jvuF6oGCZaE55xCJi4rAMTXxwosGE6YSHCH89ZBth1L69Rjaj,103
tart-denim-tiger,-78.86588104,43.89714598,5226.762283,80,10,0.854705811,11rQ6rDXspMdeoPAYrnACo4YtqsqzwswRsyfSMKEcSM92GkpxLV,109
witty-glossy-duck,-78.82688713,43.87577326,5235.198759,44,9,1,11m7UJnnzCd6CrzMVyDGGaec9qbEvGqVhMy8Rinq9Vds5TDn194,88
howling-glossy-dove,-78.86607533,43.94539695,5236.779198,80,4,0.854705811,11DCaESj3z1hkzjzQUric3YxnBJfvwJHd7ri6HJejzBeuvwjP53,157
warm-laurel-crocodile,-78.87462477,43.91365067,5256.557453,80,8,0.854705811,11rUu61GUttz7Q6wi6dz3cito4fFTLNAf3kmigvGhpSP13FuNs3,131
skinny-gunmetal-raccoon,-78.87521276,43.91602946,5267.240349,58,10,0.892852783,112LWhtfLc9MTrhMrVDRry7mjzE6nDdVDLzFVMHqSxSQcdQAX7yx,131
gentle-lemon-cougar,-78.87210386,43.90426006,5332.447223,80,10,0.970870972,11AbBTrGqqvVzbGnKUeTADRH9d1PvoBaybaFPNKUnC13izDHnA5,117
sparkly-frost-cow,-78.78393567,43.87714526,5334.115196,58,5,1,112i6V7dJkBnA7PvvRg4BiWkBJv1z9iBjEzDgYTYRvo5AbBTr2qD,98
fun-brick-tiger,-78.87496527,43.93241626,5358.760196,80,12,0.854705811,11DMtsxzDWFGihKN2K6MHB6cv1NaC9877TYHGEHDaGSSXWKRkVF,145
scrawny-cream-penguin,-78.86042648,43.95298197,5363.870861,80,8,0.833328247,112KZnx7yY3ixTdV7vFdseb9AyNfnpJvYAQtQ5cNFyJEZHRCg883,170
loud-ocean-meerkat,-78.87693415,43.91844387,5382.168364,80,8,0.854705811,112qPUkEgsESVoAJDp94nmZU23GLccZueYJ2WueBRzQus6BAXp3P,132
short-wool-tapir,-78.86467954,43.892841,5409.134633,80,9,0.427352905,11dkdvedRm2pUT1B4qkKBPzhs97ifRq6778azFYSuumd1WCP5Af,103
dapper-khaki-sidewinder,-78.86467954,43.892841,5409.134633,80,9,0.427352905,11VFamATNmaYo5gfsSbT4j6xPqkMUnZJ7PXFjhbm8jTqykEx2Cj,103
fun-navy-elephant,-78.8413281,43.87817138,5410.253619,40,4,0.333328247,11eDmxrpSQxjdQvWh1bXLaSehMyebXBZfCBa39Me4Ues7ct5bq,103
sour-pineapple-stork,-78.87764612,43.92418957,5439.371544,12,0,0.862075806,11o5VLb5E4SPTHLkibMYXgk8Q3MVNzFLSmYsYae4gmP4r5jQgXt,137
shiny-charcoal-halibut,-78.87802172,43.92197016,5460.598327,28,3,0.862075806,11byZaQigg9xnQfycYRrprMoho8nZGF9fzmDGNjs1x79TiyfXDY,137
abundant-grape-wren,-78.8509899,43.88190349,5474.905341,58,29,0.800003052,1124HG45wsPk3oRFJ5cPKMvazRRsWaTdjzp4JSvuFafPUWFdPwAs,102
sparkly-misty-narwhal,-78.8771977,43.93035194,5486.74371,12,0,0.733139038,11aKzgBEqa3znjeucDeg1u1J2SoYBa6YreRQmwPCm22XUEdVAmz,144
nutty-linen-wombat,-78.87828152,43.91897115,5487.113545,80,8,0.854705811,11kiXT6FxDCKF9ep2ejJstni2hVd16qq7Ma8iaudRadsecYMksy,132
real-ebony-dinosaur,-78.84114193,43.87722814,5496.461757,58,10,0.5,1123uwSVoPEqmNBuHNsnEVvu5aPHxw7dWaXvbfsrw86f8d8GKexo,103
handsome-burlap-zebra,-78.87844979,43.92295366,5497.523232,80,5,0.862075806,112NUogvxuub9zxuNpwYfwkLWtUFmRw8Fxni362RwCDoX2LjHGmA,137
uneven-basil-elk,-78.85790671,43.88548363,5533.167929,100,9,0.427352905,112sC1bXLTn4Liw3QJXpTv4pXTRGpbuS2BRxhZDYFDR4tpo5Dayt,106
cheesy-garnet-bee,-78.86490182,43.95144085,5534.585571,80,12,0.833328247,11Pc6ZprqjQ6KeV4BkiajuohanrexcuMQ5V5GmhRmF3Fhz7wjTf,170
best-clay-lizard,-78.87890479,43.9234853,5536.310918,80,7,0.854705811,11kE1j31UJV4DVNhEbssb8cw4kdJ7uuWq4wHdvNr42LLo5Y2rKf,137
original-tiger-perch,-78.87151399,43.9440154,5544.941453,80,3,0.854705811,11V1Pw4m6cQPxfUCT73i2tNYZcjdBepQ2Azwm5DSvWh3pdwAr34,153
sweet-coal-starling,-78.87649066,43.93540703,5562.333323,58,10,1,11fCxiz5XA6e5BgGptm6o2Ls3p78aEswnd9kYBfghynnwqjjMeX,145
genuine-blonde-boar,-78.7406318,43.92682773,5607.608178,80,10,1,1123BiJVRLEqHkRRU6SFNdYTnrykD3NschtMgPrhJYRYRqYSASsf,156
tall-foggy-bison,-78.87953758,43.92648011,5611.341462,80,10,0.854705811,112VGgFyBEeu63h4bAbwTBpG8k4bDUUSfPKP2STkFNHyMji3wSdb,137
polished-charcoal-lizard,-78.85920876,43.88539542,5613.335768,58,8,0.213668823,112ZNbu8qwewoiiaNnEuZzJJP5xWQPgQom8LuLHsd9PKQAeKBEbS,103
brisk-blush-woodpecker,-78.85920876,43.88539542,5613.335768,80,8,0.213668823,11UCABv8xj657wX2bL8BwkAQTdv2jP8eTG3qhLefEEnV7CxbgvP,103
fresh-ruby-opossum,-78.84208806,43.87632082,5620.864388,80,10,0.5,112u5DcanPWz1xAAqfDJG563DmpwyA5ahbtyXCoC2e1yxjegnbHs,103
cool-snowy-crab,-78.8584695,43.88420844,5666.8729,12,0,,112T9KZKK7XWw1g5JeL8MbdvbMtUX1QsyzjjxNyMDKZ9fEFe7dHj,102
mysterious-linen-anteater,-78.8476679,43.87785507,5694.67785,100,29,1,11LE7QVT5crA5NEzJreBVyD7P4TMgdQsYmpmMiSnt2D6VAPZjmw,103
brave-eggplant-unicorn,-78.84987819,43.87883002,5700.940417,58,3,0.800003052,1126TLYYGmZu2UDJkSVfSDMYN7JFkY1AVdhm6fKzXDbFoZeU5rdz,102
bright-ivory-chicken,-78.84673232,43.87724367,5713.217749,80,0,1,112v3B2XuiSFzwR4YF6FNrroVuxhDSLx1skTBa1uFtCn3KHSCj3r,103
fresh-viridian-lizard,-78.76403922,43.88173924,5741.467459,80,20,1,112v1xN44TCRUmo6bjBJJeWpHCVGwgywpSHPn86qp6ukv8UrsAJB,102
puny-wool-snake,-78.86505184,43.95435674,5745.683517,58,8,0.833328247,11T6UKV44CPspQcNUTibgFwVQzq5zR1BqX4ftoCQgrmBXtNe5bi,170
acidic-concrete-giraffe,-78.87146614,43.89457388,5758.594594,12,0,1,112W5VzMB3Qrt3j9X1u223553DC9FAhqqAXVZCC4uSLPX1fwe4se,114
witty-cinnabar-seahorse,-78.87890093,43.93580601,5760.525169,58,10,0.862075806,11MRMvLot3wq1U6nRfzZKc9VL96FYcmhzzmBNWtwuWpAGc3xhQW,144
noisy-peach-goose,-78.87132359,43.89424613,5767.682484,12,0,0.854705811,11UTpNbHLUGVunYtQdNNvDfPdfRPyUYLYRHtGaYCANRjkvdiSYX,114
upbeat-carbon-sidewinder,-78.87132359,43.89424613,5767.682484,12,0,1,11wUVs39PtXRer8VYFdRGi5KggX9rFtSepjQhXnFzHuzNNCwnEw,114
urban-ivory-sealion,-78.87467487,43.94408229,5775.310874,58,8,1,11Xr6yyJ5fDJFQnWeaAWmH69NQkSiBR6KXtbqMXe8a1H3ZE8LCu,153
fierce-currant-cow,-78.88077649,43.93292188,5826.015958,80,3,0.826446533,112RTtwHBgZsz4gpA6dj7iaECgnsbWhYmi6EW1Gc4B42xgUijTSF,144
lucky-onyx-manatee,-78.87469229,43.94515017,5829.525918,58,8,1,112ay5bBJrPPA7eg2UQgqouu8na7AFwQSdAGro1t4Qs7EbCtRr9,153
digital-ginger-ant,-78.84995973,43.87747509,5829.750615,80,20,0.666671753,1121EV4ASXDj2BnPvzhJSWeQNUEY7nA7yLFmpwdB3Up5ew5hWbrN,102
stable-indigo-elk,-78.87021585,43.95079927,5839.571499,28,10,1,115cAgmS8fczGyYV44npA5RHqMasViaprb3gFiT79Mqg6BK2Hir,157
cold-walnut-chameleon,-78.87761816,43.90152358,5855.931988,12,0,0.862075806,112cUu8qFWYbb9xCPMVdtEQm1k3F5vYUcYVCzErTTbLQYbhdo1ZP,125
amateur-pastel-cuckoo,-78.85520093,43.87925685,5914.049334,80,15,1,112SujbA5XXo6rfbXYqdTP7Pe1tWvUwNfeC1yRvi6vwGJ1Szfqit,102
dizzy-blood-donkey,-78.88092746,43.93583718,5917.86832,40,0,0.862075806,112TXfrwdyJ2j6Qtsic2aSXA1VjPsdjuh2z5EksvnXymptYKeJaF,144
skinny-blue-swan,-78.77453581,43.87451485,5928.153757,80,25,1,11MCfziokZp14kDx38TkUGEEerRjKjVFhNeXEDTuMPtnsSKes9u,88
howling-caramel-horse,-78.87378554,43.89374163,5965.9731,40,2,0.826446533,1128cyEQqsqtFvNS9CyV6XnvLAXscDSrGyhWwyCcP7Kjym7tzy9t,114
quaint-mahogany-rattlesnake,-78.85532637,43.87851741,5985.274176,26,7,1,11SHuRDJzYvsLKwFqDryPfkN5fefLhYfTcWjAa4EgixF98rCkWJ,102
gigantic-tweed-opossum,-78.86204643,43.88267277,5988.971176,80,11,0.800003052,11suvHhckc9BsuA45yP7njjsv23uRRpNcU92qe9rEw6qAYsaFgU,110
clumsy-ruby-hawk,-78.86197521,43.88250891,5998.04955,80,11,0.399993896,11bBpT9sJj4hFN32wi7k1jvf5TmSM3hpe9RrQkNrXfvTQispNVQ,110
sour-magenta-blackbird,-78.8666549,43.88556543,6036.820295,58,5,0.854705811,112gzNyfytbfWVP27gJD94XSjGa8rriFthU4mZWbj351WMZ6GcqT,103
overt-charcoal-ladybug,-78.87089795,43.88915763,6053.911459,40,6,0.854705811,1126U6iZB3w3JCYkCSsJxTHZNLdsRvrbn1teWrgh2wdSChegYEJ,106
rare-cerulean-scorpion,-78.87413413,43.89197465,6092.744589,28,5,0.826446533,112uZVjbF1rHtd83i6Z4Dnes1V6ZpN14A2fFet6tF2fVy833QWWu,106
cheery-wool-meerkat,-78.87984895,43.89945988,6109.850452,80,13,0.854705811,112dwjBQNjqcxAukUgELpZCfqDBEJ5tUTSf1DvT1QngbbFpGqgsr,125
active-sapphire-finch,-78.88339772,43.90658653,6114.793012,80,7,0.854705811,11zyWqb4GouR44vaCdzUb9GaryZxTXzNvYapZc5kFZz2gQmErEb,127
fit-sky-caribou,-78.88245277,43.90338861,6147.423282,80,7,0.550964355,11243uaZVNasjAHTDQXbp3iAgjuvWCQQMfnx3npRbgSZRpfCqHEU,127
petite-yellow-horse,-78.88524423,43.90826088,6211.798123,58,7,0.862075806,112eumbotb4uQvf3H5iYuwfCACVmTeNttt6DLxBAkKjuF5tCQUXW,127
sneaky-licorice-scallop,-78.88668665,43.92903227,6215.460348,80,15,0.854705811,113rdhf8KYRMDP1nf9GhGjgEzRLiL7SJcDbEq2H8MVxKFV3iTPj,137
cool-rose-aphid,-78.83830742,43.8691551,6221.926883,80,15,,112gebGQCrYVnoGMbyGedQTRLJSX5XRSrx5S28L6Wz1pC71u6Trv,96
ancient-graphite-peacock,-78.84357446,43.87048564,6254.84675,80,15,0.800003052,112wPgpKxZHydhusQjEBmeUmGE8hNHKxrSezkVB6DRpN2Lf9JdRo,98
beautiful-gingham-pheasant,-78.87532349,43.95225344,6270.334805,80,10,1,11ohSjchPakoFRx9vP1WxnDXmBXHu466qPMFRCCg99uLXsd7TYz,157
rural-steel-butterfly,-78.87771917,43.89302466,6278.809151,58,4,0.854705811,11KKmYD44iAeKftaARDpMfBcfs6X6VXMEv9DbhVUky9jAthjFvj,107
nutty-lavender-manatee,-78.88710857,43.91100272,6295.013283,60,6,0.854705811,11271GL2UEo7botN6Kus4g7xBfbHaCuKBB7rMbM1njix4VZFySCR,123
gorgeous-pearl-rabbit,-78.84177487,43.8694267,6301.347973,40,4,1,1123oGxkiMKYQ5PhjkHZAGMnUMfXo59eDtichxQSDWPUzzdVMEob,98
short-gauze-rooster,-78.86274433,43.87913932,6313.760988,28,0,0.800003052,11mkqXRVgWZYoHM56nGugonYNjh2at3tktVKrbtkfNCigGXfo1x,110
muscular-heather-buffalo,-78.88312253,43.90030604,6316.722903,58,6,0.740737915,11C7LxccJuK3ZToUT5TgWbrHnH4zNYScqKqajuLPsMmRCt4BJ8d,125
keen-sapphire-opossum,-78.88085785,43.89612946,6338.725338,23,3,0.689651489,1127KLwvfF2GjNVh8psxdCtT5qaJeaGFXbmzSjDvaSHnYAFhYtMg,125
chilly-carmine-nightingale,-78.88403221,43.90136904,6342.469879,40,1,0.854705811,11dmbGgNj3PwSvavHSkg8HukrP6UNrEEHZfCueEJz5dzQ1koU4P,125
bubbly-silver-mallard,-78.86860041,43.88284687,6354.488309,58,6,0.800003052,11s8QbeWfPXerqZb6GpxuXhsRQWNHqrgHGigQxgGjpC7yQBSra3,106
quick-arctic-chimpanzee,-78.86425987,43.87954262,6363.315851,40,1,0.800003052,11yYLB8mSEdc2CBRQkzVhYGsxC5kyXDoVxsYruSumPx2AgXQVma,110
beautiful-powder-opossum,-78.84935032,43.8714442,6375.60552,58,30,0.800003052,112ZQPzgX61i8dFQpUnFPKBQBPAWAvSCXa8779pdwPGLUxoRS3mV,98
nutty-white-scorpion,-78.87771715,43.95158455,6392.448934,80,9,1,11cCSrq7E7FJeJybwYkc2umA9ZHFMN2cRUzzKBEch1oQKJw5R21,156
bitter-mercurial-worm,-78.88580719,43.90287941,6420.790602,12,0,0.331268311,112JZQwoizeD6Zo3pdtTWj7iVX9hjrHonUUmakwbDf6y3rMKbygS,123
faint-macaroon-pheasant,-78.86532101,43.87941444,6432.278228,40,3,0.800003052,11VgU8qkXsDKuFnoTG9EkhyPCbbrGEjpwhEWHBVQFPKurkn6tAC,110
bright-pineapple-python,-78.88955316,43.91353642,6444.438849,40,1,0.854705811,112F6RJhBeodJbxqqZQUM8JBP9sVGDtot9DupJvkXwwJ1H8PWZuY,134
atomic-ocean-carp,-78.85586539,43.87358934,6453.344895,12,5,1,11k1JzmrVwBHJGZRijEqjQRUnv6TSxBay83uLgy25fqmCUm5VtU,103
sweet-mossy-coyote,-78.81832735,43.9791795,6466.794541,80,8,1,112kNAzxJnmcNZuEEmX9MWS3wU1CXq29dWc9oF7pBqC5kxcTQDdD,221
calm-purple-spider,-78.87395852,43.88540725,6501.159131,28,12,1,11hGUv5aRRcWJCTdU7f6UFbMJtFU76gnW9dVVjEc2H6RtHg25Yx,106
brisk-sable-cricket,-78.86131999,43.8758623,6515.469465,58,8,1,1124DFQpfPshVnzsD7boyrRP9Ju6CCdMDZjjLFbsdwPVdrvmrAA2,110
attractive-tawny-hawk,-78.88651524,43.94147773,6538.112913,30,0,0.862075806,1129y5VBa2mdr7Tw8cSNjcCL8aynVt1RTi2Y7fWXAchsiExAmiAE,151
shaggy-tortilla-deer,-78.88816219,43.90418162,6556.91705,80,15,0.840332031,11oqS1BAi9qiDyxapF2bqsNpbGGeALWgGeaFs4DUbNfxnQJG9Zg,123
small-teal-rat,-78.88682771,43.94168155,6569.453691,58,6,1,11xcPfP84XYejDQnrGrWV3nMDtwcgce22Nyvy9erBKK8pznFeNC,151
blunt-coal-oyster,-78.7862401,43.97795879,6580.168244,40,8,1,1126gToULq9kkJTeVydqp6QY4VxzxaiQUUmixdHvVJZPrVVoGe2m,200
dazzling-pink-urchin,-78.88716703,43.94143343,6585.625499,28,0,0.454544067,1126ZeKZiBbbUq36ZfceXAPwJqzaySAvf72mPzMT14SW3pqUvJwM,151
energetic-flint-orca,-78.88743098,43.90147544,6595.044921,30,6,0.427352905,11Jw7F2uDf7f7zzE2B8cQR5vycGsr9RWubCQd3FaQdiRtgZqhQ3,114
tart-lava-alpaca,-78.80807441,43.98082623,6617.294177,80,12,1,112Z3uMtexWL7gir5qZeKXkKDcJXPF4awxshtKcdN1QasUWLTknR,223
exotic-vanilla-tadpole,-78.87868971,43.9543321,6623.094116,58,9,1,11WJH6GitcAF8WgtaMHUngEVwmyM9cz3XiBTzHdKSBGBKGugXWh,156
damp-crimson-orangutan,-78.88815813,43.941141,6649.691529,23,0,0.431030273,112saDpTkaoXr3e85nYiwmQGRCroXup5gF2nHZi9AMV91vgjfHYi,151
suave-velvet-iguana,-78.84920158,43.86853079,6653.098758,40,5,0.800003052,112AmPSKQsBTBGHEcxQb94pypJua1T65cqMp5tUkMc3Tauk9Hifg,98
big-brick-gibbon,-78.84833732,43.8680833,6664.604218,58,4,0.800003052,11iW5W3jPEbGUQMzjmUPLxvuXknxmiUoz4iAPzXR9y7rvzzgHjW,98
elegant-sable-tarantula,-78.85371973,43.87019265,6674.525407,12,0,0.800003052,11frKL95toqM9WU7vXhM8Ynp4eiTQJMvdN2fTn72fABybou9exw,103
micro-inky-cottonmouth,-78.88920608,43.90298577,6676.534568,12,0,0.854705811,11TvPPJ3qdA9UtHFSqtkpJzaGJDcY2MiuYMWooV2sGPQqnTcXKN,123
rural-plum-gecko,-78.88870661,43.90183864,6678.536496,12,0,0.097686768,11yRRSxmP9wDYnCPVP1vsj4K2AWUFSHYEnfBWx4fKpZ5ftrTcS5,114
eager-red-fly,-78.88983686,43.93883256,6698.02669,40,0,0.854705811,112P2ZpVXBCLpsZs1PnHTpL3KtgkDFTVBcJwotmcrnLk7Qxjrtto,151
narrow-jetblack-wren,-78.84939825,43.86795528,6716.939236,51,11,0.800003052,1129HqS8cE9pDFuM33bjDo62w87h1Mq9Q7ngua5bYqndRq7T4EXh,98
acrobatic-mango-ant,-78.72700407,43.91390022,6719.184471,80,15,1,11z5N6UhnjjAfJgptSki8YW71jMoUWjhZxgW4TvSnCRhVn2GsGr,137
clean-sandstone-python,-78.83637089,43.86366417,6743.160268,40,7,0.5,112cqeQ7bjPwZYwe9u6pqckq4uPR9Qwenwy6sW44YNdiujvMYSxm,81
icy-sapphire-dachshund,-78.79160494,43.98052549,6746.232313,28,0,1,118G7hvM6xxtCi9LYwLgSysSdwu4YTGNqvMuXci3JchKPLTFhoW,206
bent-smoke-platypus,-78.88788635,43.8979013,6771.942144,28,1,0.88494873,1128q68eAx8R9nE3D6u2UwyJ4k94fW2AFBUMvireXxux4tmE4so6,114
tame-snowy-lark,-78.88069059,43.88804285,6772.122598,12,0,0.854705811,112YpT8cradvswLKroVEXZKxLCDBUywHGnFJwWr5gPLNBxntDKhM,107
oblong-onyx-puma,-78.88190512,43.95349478,6789.999505,40,7,1,112rEnQQErUVGkQQkPwn8ASAcp9z7UQ9CnQNdXwGTxmLorzuja5t,156
electric-fern-yeti,-78.89096349,43.90342866,6796.573798,12,0,1,11K7F7GmcNxR3AMU9FNFiPNv3mZuiF5G6gznKjyNcPTMzLLsgws,123
genuine-syrup-meerkat,-78.87583232,43.88252472,6818.46156,80,10,1,119of5MbMNtxUCeM9jv4rpbqso3zgqyHR9rQ9s4vyG991f4q5rT,106
tall-gingerbread-raccoon,-78.8806094,43.95617131,6865.111613,120,10,1,112rM9qJD6dqVQx22VbjWZKa3MYNMGDPsvBZEZxnZKLwCxaZGHM4,156
restless-daisy-sealion,-78.83772695,43.86267309,6882.260329,80,6,1,112oFwU53EhUXDdxK41buuTKcdXQM6NT2uzCTjbY67SXCqv1xVmA,81
sour-fuchsia-liger,-78.8581059,43.870008,6883.367504,80,15,1,11ejm1GLhs6JRQt4R3kqEbUPSBaWNnJ8Sccif3bkqCF1bFSDcso,103
wide-teal-kitten,-78.88474784,43.89069131,6897.749895,80,5,0.854705811,11mTxCZdFijbhN8eprEhrNrfNwoCAtuMTTn4NBVRZU7EtU8MAPu,107
lively-butter-hyena,-78.86259746,43.87212115,6904.896862,90,93,1,112A9hQHATJvvMkErcPkGW5TaJMuYwLoyxrzCxmug5a4jRuTYhx1,106
